call_id,source_system,call_timestamp,wait_time_sec,resolution_status,agent_id,caller_intent
CALL-004108,Cloud_Modern_Connect,2025-09-28T18:12:00,300.77,,AGT-742,Benefits
CALL-004109,Cloud_Modern_Connect,2025-12-07T16:09:00,158.15,Resolved,AGT-473,Benefits
CALL-004110,Legacy_Oracle,05/09/2025 14:58:00,519.95,Resolved,AGT-829,Benefits
CALL-004111,Cloud_Modern_Connect,2025-07-28T19:51:00,83.07,Resolved,AGT-459,Benefits
CALL-004112,Legacy_Avaya,12/16/2025 03:59:00,585.45,Escalated,AGT-748,Benefits
CALL-004113,Cloud_Modern_Connect,2025-11-06T00:06:00,203.19,Resolved,AGT-981,General Inquiry
CALL-004114,Legacy_Oracle,08/05/2025 10:49:00,329.46,Resolved,AGT-670,General Inquiry
CALL-004115,Legacy_Oracle,07/16/2025 15:57:00,546.18,Resolved,AGT-552,Pharmacy
CALL-004116,Legacy_Oracle,05/19/2025 16:14:00,224.68,Resolved,AGT-147,Benefits
CALL-004117,Legacy_Oracle,10/02/2025 17:52:00,128.89,Resolved,AGT-305,Mental Health
CALL-004118,Legacy_Avaya,07/01/2025 20:42:00,538.73,Resolved,AGT-932,Benefits
CALL-004119,Cloud_Modern_Connect,2025-08-21T15:17:00,227.4,Escalated,AGT-278,General Inquiry
CALL-004120,Cloud_Modern_Connect,2025-03-25T13:47:00,148.83,Escalated,AGT-218,Pharmacy
CALL-004121,Legacy_Avaya,03/27/2025 02:18:00,125.94,Resolved,AGT-722,Pharmacy
CALL-004122,Cloud_Modern_Connect,2025-01-19T01:45:00,123.57,Resolved,AGT-690,Mental Health
CALL-004123,Cloud_Modern_Connect,2025-09-19T16:59:00,151.58,Resolved,AGT-316,Benefits
CALL-004124,Legacy_Avaya,04/11/2025 13:56:00,556.95,Escalated,AGT-296,General Inquiry
CALL-004125,Legacy_Avaya,05/15/2025 08:30:00,393.69,Dropped,AGT-582,Pharmacy
CALL-004126,Cloud_Modern_Connect,2025-03-17T14:54:00,316.08,Resolved,AGT-327,General Inquiry
CALL-004127,Cloud_Modern_Connect,2025-10-19T21:03:00,14.99,Resolved,AGT-754,General Inquiry
CALL-004128,Legacy_Oracle,11/14/2025 21:25:00,135.4,Resolved,AGT-710,Mental Health
CALL-004129,Cloud_Modern_Connect,2025-06-22T00:21:00,51.16,Resolved,AGT-498,General Inquiry
CALL-004130,Legacy_Avaya,12/16/2025 01:08:00,325.16,Resolved,AGT-967,Mental Health
CALL-004131,Legacy_Avaya,04/16/2025 00:57:00,285.91,Resolved,AGT-886,General Inquiry
CALL-004132,Cloud_Modern_Connect,2025-04-28T14:46:00,47.35,Resolved,AGT-647,Benefits
CALL-004133,Legacy_Avaya,10/20/2025 22:45:00,500.48,Escalated,AGT-792,Mental Health
CALL-004134,Legacy_Avaya,12/14/2025 15:22:00,247.96,Resolved,AGT-731,Mental Health
CALL-004135,Cloud_Modern_Connect,2025-01-27T09:29:00,57.65,Escalated,AGT-581,Pharmacy
CALL-004136,Legacy_Avaya,02/03/2025 14:13:00,530.23,Dropped,AGT-299,Benefits
CALL-004137,Legacy_Avaya,05/29/2025 10:45:00,565.42,Dropped,AGT-960,Pharmacy
CALL-004138,Cloud_Modern_Connect,2025-12-18T15:59:00,68.95,Escalated,AGT-103,Mental Health
CALL-004139,Legacy_Avaya,08/25/2025 07:51:00,203.65,Resolved,AGT-413,Benefits
CALL-004140,Legacy_Avaya,07/01/2025 06:21:00,140.01,Escalated,AGT-508,General Inquiry
CALL-004141,Legacy_Avaya,02/09/2025 12:18:00,233.13,Resolved,AGT-131,Mental Health
CALL-004142,Legacy_Oracle,12/06/2025 12:30:00,415.96,Resolved,AGT-442,General Inquiry
CALL-004143,Cloud_Modern_Connect,2025-01-21T00:00:00,49.53,Resolved,AGT-705,Benefits
CALL-004144,Legacy_Oracle,09/27/2025 06:17:00,479.63,Resolved,AGT-890,General Inquiry
CALL-004145,Legacy_Avaya,11/06/2025 07:22:00,374.51,Resolved,AGT-433,Benefits
CALL-004146,Legacy_Avaya,02/21/2025 18:19:00,369.6,Resolved,AGT-452,Mental Health
CALL-004147,Cloud_Modern_Connect,2025-07-16T21:51:00,129.95,Resolved,AGT-242,Benefits
CALL-004148,Cloud_Modern_Connect,2025-07-14T20:48:00,130.37,,AGT-729,General Inquiry
CALL-004149,Cloud_Modern_Connect,2025-11-21T20:13:00,143.85,Escalated,AGT-734,General Inquiry
CALL-004150,Cloud_Modern_Connect,2025-03-05T16:34:00,55.45,Escalated,AGT-636,Benefits
CALL-004151,Legacy_Avaya,09/14/2025 13:18:00,301.06,Resolved,AGT-591,Benefits
CALL-004152,Cloud_Modern_Connect,2025-10-14T01:16:00,179.49,Resolved,AGT-530,Benefits
CALL-004153,Legacy_Avaya,11/18/2025 05:21:00,447.34,,AGT-224,General Inquiry
CALL-004154,Legacy_Avaya,12/20/2025 17:24:00,421.98,Resolved,AGT-911,Mental Health
CALL-004155,Cloud_Modern_Connect,2025-12-23T06:36:00,113.0,Resolved,AGT-280,Mental Health
CALL-004156,Legacy_Avaya,06/18/2025 19:22:00,352.98,Resolved,AGT-373,Benefits
CALL-004157,Legacy_Avaya,06/13/2025 11:47:00,372.43,,AGT-482,Mental Health
CALL-004158,Cloud_Modern_Connect,2025-02-27T18:16:00,87.69,Resolved,AGT-681,Pharmacy
CALL-004159,Legacy_Avaya,09/28/2025 14:54:00,431.7,,AGT-796,Mental Health
CALL-004160,Legacy_Avaya,07/04/2025 16:54:00,466.56,Resolved,AGT-616,Pharmacy
CALL-004161,Cloud_Modern_Connect,2025-06-17T01:35:00,118.04,,AGT-141,Mental Health
CALL-004162,Legacy_Avaya,11/15/2025 06:11:00,422.23,Resolved,AGT-470,Benefits
CALL-004163,Cloud_Modern_Connect,2025-10-12T21:44:00,48.52,Resolved,AGT-146,Mental Health
CALL-004164,Legacy_Oracle,09/28/2025 14:43:00,329.32,Resolved,AGT-122,Mental Health
CALL-004165,Legacy_Oracle,02/01/2025 19:52:00,497.78,Resolved,AGT-572,Pharmacy
CALL-004166,Cloud_Modern_Connect,2025-09-21T21:32:00,77.52,Resolved,AGT-667,General Inquiry
CALL-004167,Legacy_Oracle,06/09/2025 06:35:00,544.23,Dropped,AGT-493,Mental Health
CALL-004168,Cloud_Modern_Connect,2025-10-18T05:18:00,101.15,Resolved,AGT-298,Pharmacy
CALL-004169,Legacy_Oracle,04/19/2025 05:06:00,129.97,Resolved,AGT-845,Mental Health
CALL-004170,Cloud_Modern_Connect,2025-06-02T18:13:00,191.38,Dropped,AGT-181,Pharmacy
CALL-004171,Cloud_Modern_Connect,2025-06-11T11:09:00,167.39,Resolved,AGT-392,Benefits
CALL-004172,Cloud_Modern_Connect,2025-05-09T01:25:00,48.32,Resolved,AGT-672,Mental Health
CALL-004173,Cloud_Modern_Connect,2025-01-24T22:57:00,153.83,Resolved,AGT-290,Benefits
CALL-004174,Cloud_Modern_Connect,2025-03-01T16:20:00,139.57,Resolved,AGT-678,Benefits
CALL-004175,Cloud_Modern_Connect,2025-01-02T02:25:00,152.36,Escalated,AGT-450,Mental Health
CALL-004176,Cloud_Modern_Connect,2025-01-09T11:19:00,98.95,Resolved,AGT-997,General Inquiry
CALL-004177,Legacy_Avaya,11/30/2025 07:36:00,504.32,Resolved,AGT-541,Mental Health
CALL-004178,Legacy_Oracle,12/17/2025 19:34:00,357.99,Resolved,AGT-802,General Inquiry
CALL-004179,Legacy_Oracle,08/04/2025 12:27:00,271.42,Resolved,AGT-357,General Inquiry
CALL-004180,Cloud_Modern_Connect,2025-06-10T10:48:00,41.56,Escalated,AGT-134,Benefits
CALL-004181,Cloud_Modern_Connect,2025-10-28T14:27:00,78.02,Resolved,AGT-210,General Inquiry
CALL-004182,Legacy_Avaya,12/31/2025 19:54:00,123.22,Resolved,AGT-384,Mental Health
CALL-004183,Legacy_Avaya,10/03/2025 22:10:00,443.99,Resolved,AGT-318,Pharmacy
CALL-004184,Legacy_Oracle,03/17/2025 09:34:00,180.94,Resolved,AGT-170,Mental Health
CALL-004185,Cloud_Modern_Connect,2025-05-21T19:32:00,138.88,Resolved,AGT-316,Mental Health
CALL-004186,Legacy_Avaya,02/10/2025 10:17:00,192.24,Resolved,AGT-803,Benefits
CALL-004187,Legacy_Oracle,11/18/2025 19:20:00,206.76,Resolved,AGT-822,Benefits
CALL-004188,Cloud_Modern_Connect,2025-09-17T06:02:00,136.26,Escalated,AGT-842,Benefits
CALL-004189,Cloud_Modern_Connect,2025-10-14T22:48:00,82.69,Dropped,AGT-454,Benefits
CALL-004190,Legacy_Avaya,05/18/2025 13:27:00,197.99,Resolved,AGT-122,Pharmacy
CALL-004191,Cloud_Modern_Connect,2025-04-17T04:28:00,71.43,Resolved,AGT-582,Benefits
CALL-004192,Legacy_Avaya,08/18/2025 02:36:00,541.94,Resolved,AGT-719,General Inquiry
CALL-004193,Cloud_Modern_Connect,2025-01-31T03:14:00,43.7,,AGT-492,Mental Health
CALL-004194,Legacy_Avaya,12/13/2025 10:35:00,428.47,Resolved,AGT-146,Benefits
CALL-004195,Cloud_Modern_Connect,2025-05-19T12:34:00,50.33,Resolved,AGT-766,Benefits
CALL-004196,Cloud_Modern_Connect,2025-09-11T02:50:00,71.36,,AGT-155,Pharmacy
CALL-004197,Legacy_Oracle,05/21/2025 14:38:00,264.91,Resolved,AGT-313,Mental Health
CALL-004198,Cloud_Modern_Connect,2025-03-03T12:53:00,95.44,Resolved,AGT-792,Mental Health
CALL-004199,Legacy_Avaya,09/19/2025 17:30:00,216.13,Resolved,AGT-632,Benefits
CALL-004200,Cloud_Modern_Connect,2025-03-19T17:37:00,80.21,Resolved,AGT-975,Mental Health
CALL-004201,Legacy_Avaya,05/08/2025 00:53:00,135.83,Resolved,AGT-970,Mental Health
CALL-004202,Cloud_Modern_Connect,2025-05-18T09:35:00,260.93,Dropped,AGT-468,Mental Health
CALL-004203,Cloud_Modern_Connect,2025-09-30T22:18:00,122.35,Resolved,AGT-665,General Inquiry
CALL-004204,Legacy_Avaya,07/06/2025 03:34:00,467.07,Escalated,AGT-153,Pharmacy
CALL-004205,Legacy_Avaya,07/24/2025 23:00:00,455.51,Resolved,AGT-858,Benefits
CALL-004206,Cloud_Modern_Connect,2025-11-28T16:03:00,107.52,,AGT-715,Pharmacy
CALL-004207,Legacy_Avaya,11/16/2025 11:24:00,237.61,Escalated,AGT-809,General Inquiry
CALL-004208,Cloud_Modern_Connect,2025-02-24T16:20:00,82.03,Resolved,AGT-156,Pharmacy
CALL-004209,Cloud_Modern_Connect,2025-01-06T05:53:00,108.71,Dropped,AGT-943,General Inquiry
CALL-004210,Legacy_Avaya,01/19/2025 18:57:00,471.85,Dropped,AGT-984,Pharmacy
CALL-004211,Cloud_Modern_Connect,2025-08-12T21:39:00,68.48,Resolved,AGT-912,Benefits
CALL-004212,Cloud_Modern_Connect,2025-12-17T21:42:00,12.8,Resolved,AGT-739,Pharmacy
CALL-004213,Legacy_Oracle,08/16/2025 23:18:00,443.9,Resolved,AGT-935,Benefits
CALL-004214,Cloud_Modern_Connect,2025-11-24T17:59:00,63.96,Resolved,AGT-937,Benefits
CALL-004215,Legacy_Avaya,08/20/2025 12:33:00,460.23,Resolved,AGT-982,General Inquiry
CALL-004216,Legacy_Avaya,02/10/2025 13:27:00,578.66,Resolved,AGT-600,Benefits
CALL-004217,Legacy_Avaya,12/20/2025 01:38:00,181.24,,AGT-550,General Inquiry
CALL-004218,Legacy_Oracle,04/24/2025 16:33:00,529.02,Resolved,AGT-486,Mental Health
CALL-004219,Legacy_Avaya,11/07/2025 18:45:00,292.93,Resolved,AGT-301,General Inquiry
CALL-004220,Legacy_Avaya,05/10/2025 06:36:00,314.42,Resolved,AGT-342,Benefits
CALL-004221,Cloud_Modern_Connect,2025-12-11T06:08:00,53.95,Resolved,AGT-252,Benefits
CALL-004222,Cloud_Modern_Connect,2025-10-16T06:12:00,105.58,Resolved,AGT-685,General Inquiry
CALL-004223,Legacy_Oracle,01/12/2025 22:11:00,571.37,Resolved,AGT-653,General Inquiry
CALL-004224,Legacy_Oracle,02/22/2025 07:15:00,492.39,Resolved,AGT-294,Mental Health
CALL-004225,Cloud_Modern_Connect,2025-09-02T02:09:00,183.62,Escalated,AGT-302,Mental Health
CALL-004226,Legacy_Oracle,03/19/2025 05:04:00,395.46,Dropped,AGT-176,Pharmacy
CALL-004227,Cloud_Modern_Connect,2025-03-07T00:38:00,47.87,Resolved,AGT-931,General Inquiry
CALL-004228,Legacy_Avaya,12/01/2025 15:56:00,164.48,Resolved,AGT-547,Benefits
CALL-004229,Cloud_Modern_Connect,2025-12-01T17:14:00,109.73,Resolved,AGT-275,Pharmacy
CALL-004230,Cloud_Modern_Connect,2025-03-19T05:13:00,180.3,Resolved,AGT-537,Mental Health
CALL-004231,Cloud_Modern_Connect,2025-11-01T03:46:00,78.25,Resolved,AGT-338,Benefits
CALL-004232,Legacy_Avaya,11/04/2025 11:01:00,379.4,Dropped,AGT-565,Benefits
CALL-004233,Legacy_Avaya,09/15/2025 19:37:00,370.94,Resolved,AGT-171,Mental Health
CALL-004234,Legacy_Oracle,04/22/2025 10:52:00,533.61,Resolved,AGT-253,Pharmacy
CALL-004235,Legacy_Avaya,02/12/2025 18:30:00,133.25,Resolved,AGT-122,Mental Health
CALL-004236,Legacy_Oracle,01/15/2025 18:59:00,396.39,Escalated,AGT-226,Pharmacy
CALL-004237,Cloud_Modern_Connect,2025-02-06T17:19:00,155.79,Resolved,AGT-750,Mental Health
CALL-004238,Cloud_Modern_Connect,2025-11-06T05:12:00,116.0,Resolved,AGT-728,Pharmacy
CALL-004239,Cloud_Modern_Connect,2025-09-02T01:38:00,44.88,Resolved,AGT-583,Benefits
CALL-004240,Legacy_Avaya,08/04/2025 03:16:00,219.39,Dropped,AGT-144,Mental Health
CALL-004241,Legacy_Oracle,12/20/2025 10:34:00,145.48,Escalated,AGT-806,Benefits
CALL-004242,Cloud_Modern_Connect,2025-12-06T21:31:00,5.61,Resolved,AGT-851,General Inquiry
CALL-004243,Legacy_Oracle,02/16/2025 20:14:00,531.39,Resolved,AGT-403,Mental Health
CALL-004244,Cloud_Modern_Connect,2025-08-17T08:22:00,134.24,Resolved,AGT-450,Benefits
CALL-004245,Cloud_Modern_Connect,2025-05-13T00:07:00,197.22,Resolved,AGT-638,Benefits
CALL-004246,Cloud_Modern_Connect,2025-07-11T19:21:00,44.65,,AGT-150,Benefits
CALL-004247,Legacy_Oracle,03/12/2025 11:07:00,468.45,Resolved,AGT-973,General Inquiry
CALL-004248,Legacy_Oracle,11/21/2025 10:10:00,409.67,Escalated,AGT-123,Mental Health
CALL-004249,Cloud_Modern_Connect,2025-07-23T00:09:00,43.63,Resolved,AGT-978,Pharmacy
CALL-004250,Legacy_Oracle,11/17/2025 21:13:00,194.68,Resolved,AGT-880,General Inquiry
CALL-004251,Legacy_Avaya,04/15/2025 22:38:00,257.45,Dropped,AGT-105,Benefits
CALL-004252,Cloud_Modern_Connect,2025-06-26T19:33:00,180.26,Resolved,AGT-885,Benefits
CALL-004253,Legacy_Oracle,04/27/2025 23:15:00,197.01,Resolved,AGT-552,Benefits
CALL-004254,Cloud_Modern_Connect,2025-11-23T21:50:00,58.28,Resolved,AGT-595,Mental Health
CALL-004255,Legacy_Avaya,07/11/2025 22:47:00,242.86,Resolved,AGT-669,General Inquiry
CALL-004256,Legacy_Oracle,08/13/2025 21:50:00,389.05,,AGT-205,General Inquiry
CALL-004257,Cloud_Modern_Connect,2025-09-14T05:31:00,364.08,Resolved,AGT-928,General Inquiry
CALL-004258,Cloud_Modern_Connect,2025-11-03T17:30:00,112.21,Resolved,AGT-132,Mental Health
CALL-004259,Cloud_Modern_Connect,2025-05-22T22:36:00,43.32,Escalated,AGT-708,Mental Health
CALL-004260,Legacy_Avaya,06/24/2025 20:10:00,458.06,Resolved,AGT-714,Benefits
CALL-004261,Legacy_Oracle,12/04/2025 12:26:00,570.42,Resolved,AGT-238,Benefits
CALL-004262,Legacy_Avaya,11/25/2025 23:54:00,283.77,Resolved,AGT-803,General Inquiry
CALL-004263,Cloud_Modern_Connect,2025-12-10T22:05:00,22.05,Resolved,AGT-224,General Inquiry
CALL-004264,Cloud_Modern_Connect,2025-10-11T14:41:00,16.67,Resolved,AGT-315,Benefits
CALL-004265,Cloud_Modern_Connect,2025-04-09T14:04:00,360.07,,AGT-890,Pharmacy
CALL-004266,Cloud_Modern_Connect,2025-12-09T22:55:00,79.94,,AGT-965,Benefits
CALL-004267,Cloud_Modern_Connect,2025-02-15T03:47:00,63.82,Resolved,AGT-865,Pharmacy
CALL-004268,Cloud_Modern_Connect,2025-03-11T22:14:00,269.27,Resolved,AGT-232,Benefits
CALL-004269,Cloud_Modern_Connect,2025-03-14T12:45:00,336.78,Resolved,AGT-410,Pharmacy
CALL-004270,Cloud_Modern_Connect,2025-05-22T17:58:00,256.35,Resolved,AGT-655,General Inquiry
CALL-004271,Legacy_Oracle,12/27/2025 23:25:00,449.94,Resolved,AGT-916,General Inquiry
CALL-004272,Legacy_Oracle,05/30/2025 10:15:00,322.32,Resolved,AGT-766,Pharmacy
CALL-004273,Cloud_Modern_Connect,2025-03-11T13:16:00,76.41,Resolved,AGT-521,Mental Health
CALL-004274,Legacy_Oracle,04/09/2025 12:29:00,388.27,Resolved,AGT-743,Mental Health
CALL-004275,Cloud_Modern_Connect,2025-11-27T06:50:00,267.19,,AGT-147,Benefits
CALL-004276,Legacy_Avaya,10/27/2025 04:07:00,367.06,Escalated,AGT-442,Pharmacy
CALL-004277,Cloud_Modern_Connect,2025-05-03T21:28:00,73.37,Escalated,AGT-440,Mental Health
CALL-004278,Cloud_Modern_Connect,2025-08-06T21:55:00,109.25,Resolved,AGT-308,Benefits
CALL-004279,Cloud_Modern_Connect,2025-02-25T20:36:00,153.76,Resolved,AGT-126,Pharmacy
CALL-004280,Legacy_Oracle,01/25/2025 23:36:00,492.91,Resolved,AGT-129,Benefits
CALL-004281,Legacy_Oracle,04/16/2025 22:32:00,421.33,Dropped,AGT-372,Pharmacy
CALL-004282,Cloud_Modern_Connect,2025-08-13T15:20:00,290.53,Resolved,AGT-905,Benefits
CALL-004283,Legacy_Avaya,08/06/2025 17:00:00,319.23,Resolved,AGT-969,Mental Health
CALL-004284,Cloud_Modern_Connect,2025-04-15T18:19:00,39.58,Escalated,AGT-114,General Inquiry
CALL-004285,Cloud_Modern_Connect,2025-09-09T10:32:00,239.77,Escalated,AGT-563,Mental Health
CALL-004286,Cloud_Modern_Connect,2025-06-25T19:46:00,189.17,Resolved,AGT-210,General Inquiry
CALL-004287,Legacy_Avaya,08/30/2025 02:15:00,493.44,Resolved,AGT-897,Benefits
CALL-004288,Legacy_Oracle,05/05/2025 12:42:00,149.85,Resolved,AGT-527,General Inquiry
CALL-004289,Cloud_Modern_Connect,2025-12-21T09:38:00,160.23,Escalated,AGT-545,Pharmacy
CALL-004290,Legacy_Oracle,12/19/2025 08:45:00,555.5,Resolved,AGT-645,Pharmacy
CALL-004291,Cloud_Modern_Connect,2025-04-06T02:53:00,124.35,Resolved,AGT-781,Pharmacy
CALL-004292,Legacy_Avaya,07/09/2025 05:38:00,467.58,Resolved,AGT-551,General Inquiry
CALL-004293,Cloud_Modern_Connect,2025-10-24T12:43:00,183.38,Resolved,AGT-220,Mental Health
CALL-004294,Cloud_Modern_Connect,2025-09-08T19:13:00,256.72,Resolved,AGT-536,Benefits
CALL-004295,Cloud_Modern_Connect,2025-06-09T03:15:00,53.36,Resolved,AGT-409,Pharmacy
CALL-004296,Legacy_Oracle,02/11/2025 23:27:00,352.56,Resolved,AGT-421,Pharmacy
CALL-004297,Legacy_Oracle,09/13/2025 12:32:00,280.81,Dropped,AGT-480,Mental Health
CALL-004298,Legacy_Oracle,10/28/2025 02:33:00,351.05,Resolved,AGT-825,Pharmacy
CALL-004299,Cloud_Modern_Connect,2025-04-03T03:25:00,254.95,Resolved,AGT-988,General Inquiry
CALL-004300,Cloud_Modern_Connect,2025-11-23T23:12:00,64.33,Resolved,AGT-785,Mental Health
CALL-004301,Cloud_Modern_Connect,2025-11-07T07:38:00,213.56,Resolved,AGT-309,Benefits
CALL-004302,Cloud_Modern_Connect,2025-03-05T04:47:00,136.2,Resolved,AGT-267,General Inquiry
CALL-004303,Cloud_Modern_Connect,2025-07-02T01:01:00,107.46,Escalated,AGT-515,General Inquiry
CALL-004304,Cloud_Modern_Connect,2025-02-13T13:22:00,142.19,Escalated,AGT-700,Benefits
CALL-004305,Cloud_Modern_Connect,2025-03-05T05:25:00,111.01,,AGT-662,Mental Health
CALL-004306,Cloud_Modern_Connect,2025-08-03T08:57:00,72.01,Resolved,AGT-357,Mental Health
CALL-004307,Legacy_Avaya,06/06/2025 11:00:00,411.82,Escalated,AGT-388,Pharmacy
CALL-004308,Legacy_Avaya,07/31/2025 04:52:00,593.21,,AGT-241,General Inquiry
CALL-004309,Cloud_Modern_Connect,2025-02-05T22:26:00,20.86,Resolved,AGT-110,General Inquiry
CALL-004310,Legacy_Avaya,06/25/2025 13:36:00,196.22,Resolved,AGT-946,Pharmacy
CALL-004311,Legacy_Avaya,03/04/2025 06:33:00,536.88,Resolved,AGT-475,Benefits
CALL-004312,Cloud_Modern_Connect,2025-04-08T23:58:00,19.64,Resolved,AGT-110,Mental Health
CALL-004313,Legacy_Oracle,09/19/2025 08:51:00,496.13,Resolved,AGT-762,Benefits
CALL-004314,Cloud_Modern_Connect,2025-10-11T20:04:00,18.26,Resolved,AGT-640,Mental Health
CALL-004315,Legacy_Avaya,05/28/2025 22:49:00,283.15,Resolved,AGT-477,Pharmacy
CALL-004316,Legacy_Oracle,05/30/2025 00:19:00,117.95,Escalated,AGT-622,General Inquiry
CALL-004317,Cloud_Modern_Connect,2025-03-27T17:19:00,139.95,Resolved,AGT-307,Benefits
CALL-004318,Legacy_Oracle,03/16/2025 14:16:00,346.07,Resolved,AGT-180,Benefits
CALL-004319,Cloud_Modern_Connect,2025-10-16T13:45:00,150.07,Resolved,AGT-514,Pharmacy
CALL-004320,Cloud_Modern_Connect,2025-09-21T05:55:00,120.72,Resolved,AGT-254,Pharmacy
CALL-004321,Legacy_Oracle,12/29/2025 17:49:00,268.92,Resolved,AGT-874,Pharmacy
CALL-004322,Cloud_Modern_Connect,2025-09-06T10:32:00,211.43,Escalated,AGT-341,Benefits
CALL-004323,Cloud_Modern_Connect,2025-03-07T16:04:00,81.71,Resolved,AGT-518,Mental Health
CALL-004324,Legacy_Oracle,04/07/2025 10:24:00,192.58,Resolved,AGT-733,General Inquiry
CALL-004325,Cloud_Modern_Connect,2025-02-13T19:16:00,116.45,Resolved,AGT-964,Pharmacy
CALL-004326,Cloud_Modern_Connect,2025-05-17T12:58:00,76.32,Resolved,AGT-209,Pharmacy
CALL-004327,Legacy_Oracle,01/14/2025 03:36:00,595.09,Resolved,AGT-362,Pharmacy
CALL-004328,Legacy_Oracle,07/15/2025 08:03:00,538.22,Resolved,AGT-217,Benefits
CALL-004329,Legacy_Oracle,02/10/2025 19:48:00,350.0,Resolved,AGT-227,Pharmacy
CALL-004330,Cloud_Modern_Connect,2025-07-19T15:03:00,123.72,Resolved,AGT-930,Pharmacy
CALL-004331,Cloud_Modern_Connect,2025-04-10T10:49:00,344.03,Escalated,AGT-277,General Inquiry
CALL-004332,Cloud_Modern_Connect,2025-04-07T22:10:00,87.88,Resolved,AGT-972,Mental Health
CALL-004333,Cloud_Modern_Connect,2025-05-06T02:57:00,284.88,Dropped,AGT-416,General Inquiry
CALL-004334,Cloud_Modern_Connect,2025-07-06T12:24:00,205.16,Resolved,AGT-380,Benefits
CALL-004335,Cloud_Modern_Connect,2025-04-09T01:41:00,153.47,Escalated,AGT-343,General Inquiry
CALL-004336,Cloud_Modern_Connect,2025-06-19T20:01:00,96.6,Escalated,AGT-532,Mental Health
CALL-004337,Cloud_Modern_Connect,2025-12-09T03:01:00,18.88,Resolved,AGT-201,General Inquiry
CALL-004338,Cloud_Modern_Connect,2025-09-21T16:04:00,135.72,Resolved,AGT-929,Benefits
CALL-004339,Legacy_Avaya,04/03/2025 17:41:00,565.99,Resolved,AGT-193,General Inquiry
CALL-004340,Legacy_Oracle,08/04/2025 01:10:00,188.82,Resolved,AGT-239,Pharmacy
CALL-004341,Cloud_Modern_Connect,2025-11-14T13:37:00,321.94,Resolved,AGT-621,General Inquiry
CALL-004342,Legacy_Oracle,09/05/2025 00:54:00,596.84,Resolved,AGT-848,Benefits
CALL-004343,Legacy_Avaya,03/06/2025 15:39:00,561.14,Escalated,AGT-685,Mental Health
CALL-004344,Cloud_Modern_Connect,2025-02-11T03:15:00,88.2,Dropped,AGT-826,Mental Health
CALL-004345,Legacy_Avaya,01/02/2025 19:27:00,240.25,Resolved,AGT-849,Pharmacy
CALL-004346,Cloud_Modern_Connect,2025-05-22T04:38:00,79.36,,AGT-955,Pharmacy
CALL-004347,Legacy_Oracle,02/14/2025 15:54:00,489.46,Resolved,AGT-870,General Inquiry
CALL-004348,Cloud_Modern_Connect,2025-12-16T03:37:00,342.84,Resolved,AGT-980,Mental Health
CALL-004349,Cloud_Modern_Connect,2025-08-13T18:48:00,69.82,Resolved,AGT-583,Pharmacy
CALL-004350,Cloud_Modern_Connect,2025-01-16T23:56:00,66.17,Escalated,AGT-449,Benefits
CALL-004351,Cloud_Modern_Connect,2025-03-24T03:08:00,56.22,,AGT-224,Pharmacy
CALL-004352,Cloud_Modern_Connect,2025-12-27T04:57:00,121.57,Resolved,AGT-496,Mental Health
CALL-004353,Legacy_Avaya,09/17/2025 04:32:00,437.22,Resolved,AGT-287,General Inquiry
CALL-004354,Legacy_Avaya,06/08/2025 14:42:00,286.24,Resolved,AGT-667,Benefits
CALL-004355,Cloud_Modern_Connect,2025-12-06T06:42:00,68.98,Resolved,AGT-723,General Inquiry
CALL-004356,Legacy_Avaya,01/08/2025 02:00:00,512.56,Dropped,AGT-833,Pharmacy
CALL-004357,Cloud_Modern_Connect,2025-01-13T19:15:00,59.16,Resolved,AGT-936,Mental Health
CALL-004358,Cloud_Modern_Connect,2025-09-30T00:12:00,92.78,Resolved,AGT-211,General Inquiry
CALL-004359,Legacy_Avaya,05/15/2025 08:07:00,386.21,Dropped,AGT-482,Benefits
CALL-004360,Legacy_Oracle,08/25/2025 15:47:00,412.7,Resolved,AGT-603,General Inquiry
CALL-004361,Cloud_Modern_Connect,2025-08-10T00:27:00,154.26,Escalated,AGT-167,General Inquiry
CALL-004362,Cloud_Modern_Connect,2025-01-13T17:27:00,105.44,Escalated,AGT-123,Mental Health
CALL-004363,Legacy_Avaya,04/10/2025 08:01:00,151.84,Resolved,AGT-988,Mental Health
CALL-004364,Cloud_Modern_Connect,2025-09-08T17:19:00,152.08,Resolved,AGT-466,General Inquiry
CALL-004365,Cloud_Modern_Connect,2025-05-05T06:11:00,17.01,Resolved,AGT-765,Pharmacy
CALL-004366,Cloud_Modern_Connect,2025-06-15T05:49:00,111.89,Escalated,AGT-218,Benefits
CALL-004367,Legacy_Oracle,11/06/2025 11:04:00,121.88,Dropped,AGT-586,Benefits
CALL-004368,Cloud_Modern_Connect,2025-08-18T12:59:00,43.65,Resolved,AGT-102,Pharmacy
CALL-004369,Legacy_Avaya,03/29/2025 14:42:00,165.71,Resolved,AGT-478,Pharmacy
CALL-004370,Cloud_Modern_Connect,2025-02-06T04:53:00,82.1,Resolved,AGT-951,Pharmacy
CALL-004371,Cloud_Modern_Connect,2025-07-18T11:20:00,104.33,Resolved,AGT-257,Mental Health
CALL-004372,Legacy_Oracle,04/22/2025 02:06:00,157.71,Resolved,AGT-792,General Inquiry
